"eventID","eventDate","decimalLatitude","decimalLongitude","geodeticDatum","minimumDepthInMeters","maximumDepthInMeters","locationID","footprintWKT","modified"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-15T23:32:59Z",40.8876,-68.1008,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T00:01:16Z",40.8858,-68.0975,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T02:49:52Z",40.8577,-68.0894,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T02:49:52Z",40.8648,-68.0873,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T12:18:41Z",40.7815,-68.0939,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T14:01:50Z",40.8138,-68.085,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T14:18:31Z",40.8208,-68.0874,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T15:31:45Z",40.8174,-68.0939,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-16T21:30:07Z",40.8411,-68.0904,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T00:54:51Z",40.9176,-68.1558,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T01:06:59Z",40.9179,-68.1557,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T09:34:31Z",40.8774,-68.1257,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T09:53:55Z",40.8816,-68.1188,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T11:10:32Z",40.8974,-68.1025,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T11:33:24Z",40.8971,-68.1031,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T11:33:24Z",40.8974,-68.1022,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T13:12:22Z",40.8954,-68.1048,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T13:25:26Z",40.8993,-68.1033,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T13:38:01Z",40.862,-68.1197,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T13:58:50Z",40.8487,-68.1152,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T14:47:43Z",40.8478,-68.1162,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T15:05:28Z",40.8141,-68.1019,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T15:09:28Z",40.8148,-68.1021,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T15:36:10Z",40.8168,-68.1024,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T19:42:59Z",40.8391,-68.1087,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T21:15:30Z",40.8462,-68.2093,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T21:19:00Z",40.8466,-68.2104,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T21:41:58Z",40.8459,-68.209,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-17T23:24:51Z",40.8767,-68.2429,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T00:42:25Z",40.8975,-68.2633,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T00:42:25Z",40.8926,-68.2497,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T01:23:48Z",40.8845,-68.244,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T13:12:20Z",40.9455,-68.354,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T13:12:20Z",40.8613,-68.2145,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T22:56:16Z",40.9114,-68.311,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-18T22:56:16Z",40.8601,-68.2348,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T00:11:06Z",40.87,-68.2967,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T00:30:26Z",40.8696,-68.2813,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T00:30:51Z",40.8692,-68.2861,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T00:31:41Z",40.8795,-68.298,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T00:58:33Z",40.8677,-68.3124,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T08:30:21Z",40.7455,-68.2804,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T09:34:58Z",40.7459,-68.3069,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T10:08:08Z",40.7736,-68.2962,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T10:47:14Z",40.793,-68.3363,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T12:29:33Z",40.8451,-68.3491,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T12:51:02Z",40.8371,-68.3571,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T12:55:38Z",40.8407,-68.3651,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T12:55:38Z",40.8403,-68.3659,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T13:15:42Z",40.8402,-68.3656,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T14:02:55Z",40.855,-68.3655,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T14:07:28Z",40.8564,-68.3666,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T14:33:38Z",40.8547,-68.3608,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
"48291772-a7b1-48f0-a428-b0110f97f59e","2020-04-19T14:35:35Z",40.8469,-68.346,"EPSG:4326",0,0,"Release","POLYGON ((-67.4121 40.2363, -69.7911 40.2904, -70.6035 40.4449, -70.67910000000001 40.487, -71.1855 40.9593, -71.3079 41.1806, -70.28530000000001 43.6964, -69.9359 43.8012, -69.6621 43.8355, -69.1524 43.7982, -68.7291 43.647, -66.02809999999999 42.2129, -67.39109999999999 40.2468, -67.4121 40.2363))","2021-08-12T20:02:21Z"
